build_id,product,release,platform
20111012111112,Thunderbird,8.0,WINNT_x86-msvc
20111012111112,Thunderbird,8.0,WINNT_x86-msvc
20110929143713,Thunderbird,8.0,WINNT_x86-msvc
20110929143713,Thunderbird,8.0,WINNT_x86-msvc
20110916182117,Thunderbird,7.0,WINNT_x86-msvc
20110916182117,Thunderbird,7.0,WINNT_x86-msvc
20110905054011,Thunderbird,7.0,WINNT_x86-msvc
20110905054011,Thunderbird,7.0,WINNT_x86-msvc
20110817164855,Thunderbird,7.0,WINNT_x86-msvc
20110817164855,Thunderbird,7.0,WINNT_x86-msvc
20110729043928,Thunderbird,6.0,WINNT_x86-msvc
20110729043928,Thunderbird,6.0,WINNT_x86-msvc
20110714224222,Thunderbird,6.0,WINNT_x86-msvc
20110714224222,Thunderbird,6.0,WINNT_x86-msvc
20110624125636,Thunderbird,5.0,WINNT_x86-msvc
20110624125636,Thunderbird,5.0,WINNT_x86-msvc
20110528060921,Thunderbird,5.0b1,WINNT_x86-msvc
20110528060921,Thunderbird,5.0b1,WINNT_x86-msvc
20120420145309,Firefox,10.0.4,Linux_x86-gcc3
20120309135702,Firefox,10.0.3,Linux_x86-gcc3
20120309135702,Firefox,10.0.3,Linux_x86-gcc3
20120216092139,Firefox,10.0.2,Linux_x86-gcc3
20120216092139,Firefox,10.0.2,Linux_x86-gcc3
20120208062825,Firefox,10.0.1,Linux_x86-gcc3
20120208062825,Firefox,10.0.1,Linux_x86-gcc3
20120130064731,Firefox,10.0,Linux_x86-gcc3
20120130064731,Firefox,10.0,Linux_x86-gcc3
20120420145309,Firefox,10.0.4,Linux_x86_64-gcc3
20120309135702,Firefox,10.0.3,Linux_x86_64-gcc3
